case_id,prediction_timestamp,purchase_order_event_id,purchase_amount,priority,category,vendor_id,elapsed_hours_to_purchase_order,activities_completed_to_purchase_order,unique_activities_completed,has_budget_review,manager_approval_completed,approval_rework_count,total_rework_events_so_far,average_transition_time_so_far,maximum_transition_time_so_far,sla_breached
C017094,2025-03-21 12:42:32.880758227,C017094_E04,179897.54,High,Software,V045,69.04246687728528,4,4,1,1,0,0,17.071454187643706,39.859941458455836,0
C017095,2025-09-02 08:41:44.620995541,C017095_E03,39864.2,High,Software,V013,113.69572805431694,3,3,0,1,0,0,48.17348031222403,75.62445982586361,0
C017096,2025-03-26 15:05:37.199567513,C017096_E04,64360.47,Medium,Services,V028,214.26033321319804,4,4,1,1,0,0,64.82258609754481,142.325738892045,1
C017097,2025-01-16 09:44:59.857555489,C017097_E03,62370.85,Medium,Services,V025,138.7499604320803,3,3,0,1,0,0,36.55173374619097,47.44707450099083,0
C017098,2025-12-09 08:33:39.495219454,C017098_E04,150185.39,High,Maintenance,V005,94.06097089429278,4,4,1,1,0,0,30.689867576770467,72.54377653315417,0
C017099,2025-06-26 16:06:26.169638672,C017099_E03,17177.32,Low,Maintenance,V038,77.44060267740889,3,3,0,1,0,0,36.57989831208056,49.5677464830775,0
C017100,2025-01-17 17:06:23.467947677,C017100_E04,295006.71,High,Software,V049,103.60651887435472,4,4,1,1,0,0,33.70513376429482,52.75831849685639,1
C017101,2025-02-07 09:02:35.467786353,C017101_E03,31675.07,Medium,Office Supplies,V014,66.8765188295425,3,3,0,1,0,0,32.06999480777778,42.10313474287389,0
C017102,2025-08-08 12:53:50.751566356,C017102_E03,84413.94,Low,Software,V027,168.56409765732113,3,3,0,1,0,0,50.15960831737125,56.647960510069446,0
C017103,2025-10-21 11:08:57.991476708,C017103_E04,14904.72,High,Software,V006,115.31610874353,4,4,1,1,0,0,32.29108813578481,73.48890579127333,0
C017104,2025-04-16 13:30:52.348283786,C017104_E03,39797.41,Medium,Maintenance,V003,144.51454118994056,3,3,0,1,0,0,70.24869055386736,113.48974698101306,1
C017105,2025-01-17 12:38:02.208815008,C017105_E03,42974.83,Medium,IT Equipment,V037,75.63394689305778,3,3,0,1,0,0,35.93513253135847,47.82978697147861,0
C017106,2025-09-04 15:29:23.168779699,C017106_E04,127160.19,Medium,IT Equipment,V004,170.82310243880528,4,4,1,1,0,0,55.53102506719713,90.1098788178525,1
C017107,2025-09-11 08:08:17.950771316,C017107_E03,83745.15,Medium,Software,V046,65.47165299203222,3,3,0,1,0,0,31.073477123888615,43.61946843525389,0
C017108,2025-05-07 13:46:44.698085934,C017108_E03,91179.83,Medium,IT Equipment,V019,121.27908280164833,3,3,0,1,0,0,59.47769681915139,95.35007225956194,0
C017109,2025-04-15 11:19:34.298962123,C017109_E04,168734.01,Low,Services,V050,282.49286082281196,4,4,1,1,0,0,88.33008721661018,167.3690866362936,1
C017110,2025-02-05 15:05:23.371993077,C017110_E03,49711.26,High,Maintenance,V006,23.923158886965833,3,3,0,1,0,0,10.576611146820001,17.94868490957417,0
C017111,2025-05-08 13:30:15.512262340,C017111_E04,168357.79,Medium,IT Equipment,V044,76.33764229509444,4,4,1,1,0,0,23.691025509770554,27.18254748723139,0
C017112,2025-05-02 08:57:53.158721695,C017112_E03,61915.02,Medium,Services,V036,64.63143297824861,3,3,0,1,0,0,23.490727757213055,26.126948533815,0
C017113,2025-09-29 13:23:01.993596646,C017113_E03,86560.4,Low,Services,V006,122.71722044351277,3,3,0,1,0,0,59.872837522233056,69.68366406796194,0
C017114,2025-04-10 14:02:09.555039647,C017114_E03,47289.95,Low,IT Equipment,V025,70.03598751101306,3,3,0,1,0,0,24.821847076224024,45.97920951834111,0
C017115,2025-10-28 17:03:21.560100130,C017115_E03,32658.09,High,Services,V024,29.72265558336944,3,3,0,1,0,0,14.465126129127363,23.259949714833336,0
C017116,2025-01-27 15:46:01.142403993,C017116_E04,126755.89,Medium,Maintenance,V046,167.2669840011092,4,4,1,1,0,0,49.09609844981204,121.17542769012806,0
C017117,2025-04-07 08:47:30.057024307,C017117_E04,123167.78,Low,Office Supplies,V011,236.9583491734186,4,4,1,1,0,0,78.06457573791647,91.26783138671,1
C017118,2025-05-27 14:09:51.777582911,C017118_E03,43266.24,Low,IT Equipment,V037,95.99771599525306,3,3,0,1,0,0,46.27799553958778,71.18955965784917,0
C017119,2025-10-03 17:08:19.494078694,C017119_E03,26727.9,Low,Maintenance,V033,100.30541502185945,3,3,0,1,0,0,49.62083520546361,72.55267541028694,0
C017120,2025-10-02 15:38:40.396079340,C017120_E03,69964.76,Low,Office Supplies,V014,142.81122113315,3,3,0,1,0,0,36.90641829684069,72.28533461576666,0
C017121,2025-06-25 10:57:50.077197908,C017121_E03,40947.84,Medium,Services,V029,212.96391033275222,3,3,0,1,0,0,104.62543400892902,185.60317284981943,1
C017122,2025-09-26 10:35:00.388453178,C017122_E03,111328.38,Medium,IT Equipment,V039,68.75010790366055,3,3,0,1,0,0,25.22428001578014,33.05887710723584,0
C017123,2025-01-09 14:33:21.466421257,C017123_E04,100934.7,Low,Office Supplies,V043,167.05596289479362,4,3,0,1,1,1,49.2654997019337,75.20695194951084,0
C017124,2025-12-30 12:31:32.013764945,C017124_E04,155081.91,Medium,Services,V041,195.8588927124847,4,4,1,1,0,0,64.42089894783844,143.79337333359751,0
C017125,2025-06-23 11:59:59.496486751,C017125_E03,89703.74,Low,IT Equipment,V037,165.49986013520862,3,3,0,1,0,0,73.36523845690833,76.49463681021555,0
C017126,2025-01-27 08:44:02.096746584,C017126_E04,81713.58,High,Maintenance,V025,166.56724909627334,4,3,0,1,1,1,54.36333828138324,66.76300186157889,0
C017127,2025-05-12 15:42:24.435996664,C017127_E03,14026.27,Low,Office Supplies,V048,166.87345444351777,3,3,0,1,0,0,73.6038604556482,74.53903983278695,0
C017128,2025-10-30 14:37:38.099722005,C017128_E03,82363.84,Medium,Office Supplies,V012,75.12724992277917,3,3,0,1,0,0,35.31915032833597,40.479097205421944,0
C017129,2025-08-06 11:07:35.153855911,C017129_E04,187733.63,Medium,Software,V027,192.12643162664193,4,4,1,1,0,0,62.52666926144203,116.01710260215388,1
C017130,2025-05-12 13:06:27.221752295,C017130_E03,29689.28,Low,Services,V009,124.94089493119304,3,3,0,1,0,0,61.379261666210965,72.58240953323889,0
C017131,2025-04-09 13:42:37.518052905,C017131_E03,72535.95,Medium,Maintenance,V009,50.210421681362504,3,3,0,1,0,0,23.751424182954302,24.96384724534389,0
C017132,2025-03-13 12:46:38.698484369,C017132_E03,51514.79,High,Office Supplies,V044,73.44408291232472,3,3,0,1,0,0,34.79285961511555,46.030055768364164,0
C017133,2025-09-18 16:12:30.475243635,C017133_E03,39721.64,High,Software,V021,51.5417986787875,3,3,0,1,0,0,23.35178939280875,41.26399789173,0
C017134,2025-01-27 14:25:14.725941455,C017134_E03,30661.47,Medium,Services,V025,141.75409053929306,3,3,0,1,0,0,60.74764719680708,73.9041934150125,0
C017135,2025-12-02 16:14:05.949978747,C017135_E03,48448.35,Medium,Software,V031,31.401652771874165,3,3,0,1,0,0,13.463893419643611,19.52759889576139,1
C017136,2025-10-30 09:03:34.971741916,C017136_E04,149588.53,High,Maintenance,V020,161.7263810394211,4,4,1,1,0,0,53.24923355801352,92.73831743826418,0
C017137,2025-11-18 12:17:33.395236220,C017137_E03,119367.11,High,Maintenance,V047,96.29260978783888,3,3,0,1,0,0,46.49417676867764,71.64244381835556,0
C017138,2025-08-15 13:27:37.742871301,C017138_E03,113111.17,Medium,Office Supplies,V048,75.29381746425028,3,3,0,1,0,0,35.173792350081804,49.6434823579875,0
C017139,2025-10-31 11:27:19.680473130,C017139_E03,102422.22,Low,Software,V002,96.788800131425,3,3,0,1,0,0,46.98464244241389,73.87394012826445,0
C017140,2025-07-31 10:49:06.310661238,C017140_E04,33061.22,Medium,Office Supplies,V034,163.98508629478835,4,3,0,1,1,1,47.84820368215463,94.84823131345473,0
C017141,2025-12-16 11:06:35.288230110,C017141_E03,37708.63,Medium,Services,V022,25.60980228614167,3,3,0,1,0,0,10.844896141281945,20.004987365746945,0
C017142,2025-04-03 14:28:36.546679491,C017142_E03,75842.86,Medium,IT Equipment,V038,73.1434851887475,3,3,0,1,0,0,27.190912089700138,49.281209732370556,0
C017143,2025-02-19 11:48:51.141481772,C017143_E03,50840.78,Medium,Maintenance,V025,117.81420596715888,3,3,0,1,0,0,58.11716286141875,94.79023958157471,1
C017144,2025-06-10 09:04:17.924139946,C017144_E03,27649.99,Medium,IT Equipment,V033,115.40497892776278,3,3,0,1,0,0,55.787259243462074,91.45333874758971,0
C017145,2025-10-21 09:36:03.750142079,C017145_E04,100185.69,High,Maintenance,V014,289.10104170613306,4,4,1,1,0,0,95.65634873824962,239.9270467909533,1
C017146,2025-12-08 09:34:10.714540289,C017146_E03,27858.85,Medium,IT Equipment,V015,117.9029762611914,3,3,0,1,0,0,57.1867148906025,69.28985941006083,0
C017147,2025-07-21 13:29:23.870013384,C017147_E04,238439.15,Medium,Software,V038,165.65663055927334,4,4,1,1,0,0,48.571821196082034,71.2574704715611,0
C017148,2025-12-16 13:03:17.614524288,C017148_E03,44657.26,Low,Maintenance,V006,144.05489292341332,3,3,0,1,0,0,61.63922211535028,95.09340107802139,0
C017149,2025-09-12 14:08:54.827810121,C017149_E04,138280.4,High,Office Supplies,V037,98.81522994725583,4,4,1,1,0,0,31.844405308347316,47.42777038442694,1
C017150,2025-05-23 13:14:12.196705100,C017150_E03,72668.05,Medium,Maintenance,V022,96.40338797363889,3,3,0,1,0,0,47.00019181685472,69.70952121435222,0
C017151,2025-09-04 08:12:38.764744695,C017151_E03,23162.69,High,Maintenance,V025,68.87743465130417,3,3,0,1,0,0,33.86724626878236,44.901747933775,0
C017152,2025-06-10 13:34:22.220552662,C017152_E04,16337.25,Low,Services,V007,195.40617237573946,4,3,0,1,1,1,64.14656980335371,163.0047672581028,0
C017153,2025-03-27 13:06:30.467600103,C017153_E03,36657.42,Medium,IT Equipment,V004,48.2751298889175,3,3,0,1,0,0,22.450142772131805,25.009195787225558,0
C017154,2025-02-07 08:56:22.810608274,C017154_E03,77909.21,Low,Maintenance,V036,160.6063362800761,3,3,0,1,0,0,47.34768827833875,52.22093834304167,0
C017155,2025-12-03 08:08:49.641029568,C017155_E03,25905.83,Medium,Services,V018,140.31378917488,3,3,0,1,0,0,68.21500826436639,114.23124749443917,1
C017156,2025-07-01 10:24:29.954826405,C017156_E03,88326.96,Low,Services,V015,94.9083207851125,3,3,0,1,0,0,12.90744736040514,16.748352166140833,0
C017157,2025-08-18 14:57:34.266983177,C017157_E04,20297.99,Medium,Services,V046,145.7928519397714,4,4,1,1,0,0,47.474272710158424,99.15199612662555,0
C017158,2025-03-25 08:52:31.332630702,C017158_E03,76887.18,Low,IT Equipment,V046,118.375370175195,3,3,0,1,0,0,56.15998769194847,88.55194026709528,0
C017159,2025-06-17 15:08:52.458022896,C017159_E04,193708.18,Medium,Services,V017,196.14790500636,4,4,1,1,0,0,64.11823461697685,105.10974919154111,1
C017160,2025-09-01 10:36:02.155138639,C017160_E03,28904.06,Medium,IT Equipment,V045,115.43393198295527,3,3,0,1,0,0,48.741413414006665,70.67657457377194,1
C017161,2025-03-11 17:06:42.997765549,C017161_E04,123728.1,Medium,Maintenance,V006,124.44527715709694,4,4,1,1,0,0,40.050157520161015,87.31258449419833,0
C017162,2025-12-26 09:29:59.544203092,C017162_E03,53717.85,Medium,Services,V001,93.8332067230811,3,3,0,1,0,0,46.03798747849167,68.05987637290556,0
C017163,2025-02-26 15:10:59.208409107,C017163_E04,231712.81,Medium,IT Equipment,V034,146.18311344697418,4,4,1,1,0,0,42.31096197267685,75.74940499549305,0
C017164,2025-11-19 16:02:42.047106368,C017164_E03,77369.6,Medium,Maintenance,V018,56.04501308510222,3,3,0,1,0,0,25.06841386164792,43.111315411707224,0
C017165,2025-08-06 09:56:33.031470859,C017165_E03,112765.81,Medium,Services,V024,47.10917540857194,3,3,0,1,0,0,20.89707388044486,20.914912876419443,1
C017166,2025-09-16 08:15:54.555804006,C017166_E03,69261.12,Low,Office Supplies,V014,142.098487723335,3,3,0,1,0,0,69.6627682762275,92.6657936208325,0
C017167,2025-02-07 17:30:42.806506582,C017167_E03,48967.06,Medium,IT Equipment,V021,49.01189069627278,3,3,0,1,0,0,15.616331413786114,24.37511500496389,0
C017168,2025-07-07 15:09:50.952431554,C017168_E03,117313.92,Medium,Office Supplies,V047,121.66415345320944,3,3,0,1,0,0,59.43387267260583,112.06446015529832,0
C017169,2025-06-12 16:16:29.865228272,C017169_E03,99130.98,High,Services,V035,51.44162923007556,3,3,0,1,0,0,25.21636302380889,43.8280957486225,0
C017170,2025-09-17 15:49:09.431855346,C017170_E04,125939.24,Medium,Services,V044,172.1526199598183,4,4,1,1,0,0,55.51615597330889,113.78441826446056,1
C017171,2025-01-22 12:27:20.717064960,C017171_E04,123901.29,High,Software,V032,164.7890880736,4,4,1,1,0,0,54.209962415288054,100.54895579003444,0
C017172,2025-09-19 10:11:04.737264862,C017172_E03,31822.48,Low,Software,V041,74.01798257357278,3,3,0,1,0,0,35.333346268508336,51.33664675252222,0
C017173,2025-07-23 13:32:34.049520256,C017173_E03,66579.73,High,Services,V038,47.70945820007111,3,3,0,1,0,0,22.503747074721527,40.01070836578583,0
C017174,2025-03-31 12:45:20.426319730,C017174_E03,79983.51,Medium,Software,V025,99.75567397770278,3,3,0,1,0,0,46.7272307125768,67.08261341392138,0
C017175,2025-10-03 14:17:37.263056391,C017175_E03,53471.99,Medium,Maintenance,V047,101.12701751566416,3,3,0,1,0,0,48.708071059155,68.359528822515,1
C017176,2025-03-26 14:20:35.939056007,C017176_E03,31742.37,Medium,Maintenance,V021,50.67664973777972,3,3,0,1,0,0,22.91078446782472,23.89631012424611,0
C017177,2025-07-25 13:27:16.509596652,C017177_E04,155854.55,Low,IT Equipment,V043,167.62125266573668,4,4,1,1,0,0,33.67462439061713,47.03736976707139,1
C017178,2025-04-09 15:43:23.761536521,C017178_E03,80215.92,Low,IT Equipment,V034,55.72326709347806,3,3,0,1,0,0,25.018565300609303,25.58817277204083,0
C017179,2025-05-23 11:20:12.698054700,C017179_E03,59199.09,Low,Office Supplies,V020,93.33686057074999,3,3,0,1,0,0,36.71854598170069,49.81738092140805,0
C017180,2025-11-18 12:39:21.156192014,C017180_E03,108735.25,Medium,IT Equipment,V039,27.65587672000389,3,3,0,1,0,0,11.94054933139014,20.002292969198333,0
C017181,2025-10-30 08:14:50.814614217,C017181_E03,20187.58,Medium,IT Equipment,V047,70.91411517061583,3,3,0,1,0,0,32.76946538620264,41.33803847210722,0
C017182,2025-04-17 08:22:30.121538458,C017182_E04,150464.1,High,IT Equipment,V011,67.54170042734945,4,4,1,1,0,0,21.28613875401852,26.233402216694444,0
C017183,2025-01-27 13:52:23.174288918,C017183_E03,72126.27,Medium,Maintenance,V049,147.53977063581056,3,3,0,1,0,0,73.09414216969097,74.76268509449307,1
C017184,2025-09-23 13:36:36.388466915,C017184_E04,39099.03,Low,Software,V037,145.27677457414305,4,4,1,1,0,0,47.44046587516251,93.2491438953875,0
C017185,2025-04-23 12:45:14.912838075,C017185_E03,8853.48,Medium,Office Supplies,V001,51.75414245502083,3,3,0,1,0,0,25.16756640661305,45.69542706942249,0
C017186,2025-02-24 14:57:02.098156470,C017186_E03,28294.89,Medium,Software,V002,118.283916154575,3,3,0,1,0,0,50.64431933670736,98.00186064674972,0
C017187,2025-05-23 14:48:01.719791508,C017187_E03,50171.22,Medium,Office Supplies,V045,54.133811053196666,3,3,0,1,0,0,24.149705544726807,27.409252019221388,0
C017188,2025-03-12 08:58:04.168557367,C017188_E04,150575.99,Medium,Software,V024,119.63449126593528,4,4,1,1,0,0,39.2385085833051,68.95515343138445,0
C017189,2025-01-07 12:56:50.636697889,C017189_E03,50249.23,Medium,Maintenance,V016,142.1140657494136,3,3,0,1,0,0,69.82689576844791,117.36736791234583,0
C017190,2025-07-17 13:49:55.857992377,C017190_E03,103090.85,Medium,Office Supplies,V026,75.83218277566029,3,3,0,1,0,0,35.668108653769444,65.99372287123278,0
C017191,2025-07-17 12:47:13.497005751,C017191_E04,154925.0,Low,Software,V034,242.7870825015975,4,4,1,1,0,0,79.46520254110122,147.04329898584083,1
C017192,2025-07-08 17:54:12.720169391,C017192_E03,109374.76,Medium,IT Equipment,V030,146.4035333803864,3,3,0,1,0,0,64.76727444521958,100.57416473557416,0
C017193,2025-03-17 09:06:39.069120162,C017193_E04,26144.27,Low,Maintenance,V008,257.11085253337836,4,3,0,1,1,1,79.72291875422927,95.24862520886222,1
C017194,2025-07-10 08:57:49.596375563,C017194_E04,46733.81,Medium,Office Supplies,V016,186.63044343765637,4,3,0,1,1,1,62.01342814876361,118.47380338734499,0
C017195,2025-04-02 17:08:14.359301745,C017195_E03,40884.02,High,Maintenance,V034,55.637322028262496,3,3,0,1,0,0,26.64247708173458,46.822593097503606,0
C017196,2025-10-16 10:12:27.032597784,C017196_E03,6094.44,High,Services,V047,69.20750905494,3,3,0,1,0,0,33.698292887170695,49.53495222480139,0
C017197,2025-07-10 08:00:25.138608382,C017197_E03,65426.96,Medium,IT Equipment,V007,68.34031628010611,3,3,0,1,0,0,32.718762635504305,44.522578082924994,0
C017198,2025-05-05 08:12:48.239307385,C017198_E03,34345.44,Medium,Maintenance,V012,118.71339980760695,3,3,0,1,0,0,57.53134144462764,65.83519121320528,0
C017199,2025-02-14 15:12:47.216135148,C017199_E04,242367.23,Low,Maintenance,V043,218.87978225976332,4,4,1,1,0,0,71.5303164835049,138.05099359964666,0
C017200,2025-01-16 16:59:39.274864925,C017200_E04,192638.96,Low,Office Supplies,V029,174.82757635136804,4,4,1,1,0,0,57.00517268879445,91.5445627854186,0
C017201,2025-08-06 14:39:16.951632318,C017201_E03,65644.26,Medium,Software,V014,50.654708786755,3,3,0,1,0,0,23.744011496263887,42.844089263093885,0
C017202,2025-10-16 09:18:39.166458327,C017202_E03,21995.26,High,Services,V035,45.8108795717575,3,3,0,1,0,0,22.07700320761097,22.745979598201387,0
C017203,2025-06-04 08:02:03.201247275,C017203_E03,109280.56,High,Office Supplies,V043,46.5342225686875,3,3,0,1,0,0,21.99687988916875,23.927759027458332,0
C017204,2025-12-30 13:17:13.856323003,C017204_E03,92889.98,High,Software,V005,98.28718231194529,3,3,0,1,0,0,47.67518286788389,91.51722931058528,0
C017205,2025-09-01 09:53:26.499849498,C017205_E04,209724.59,Medium,Software,V044,259.2240277359717,4,4,1,1,0,0,80.40492380583936,171.90196983116084,1
C017206,2025-04-21 09:54:37.017253992,C017206_E04,103227.26,Medium,IT Equipment,V034,168.41028257055333,4,3,0,1,1,1,54.78195914770555,89.16092238262833,1
C017207,2025-05-05 10:20:23.444024466,C017207_E03,36889.96,Low,Maintenance,V003,164.673178895685,3,3,0,1,0,0,72.18943182540514,72.72407426810389,0
C017208,2025-11-21 09:25:20.930449884,C017208_E03,33662.25,Medium,Services,V038,90.58914734718999,3,3,0,1,0,0,35.344246758826245,47.63799296646916,0
C017209,2025-02-25 14:38:46.188144943,C017209_E03,94894.31,Low,Office Supplies,V008,26.97949670692861,3,3,0,1,0,0,12.372514190598054,22.745639661040553,0
C017210,2025-06-02 10:58:10.979438960,C017210_E04,37196.18,Low,Software,V042,332.13638317748894,4,3,0,1,1,1,104.15506890926196,170.21607336884725,1
C017211,2025-05-15 16:26:48.368815879,C017211_E03,90463.85,Low,Software,V050,71.78010244885527,3,3,0,1,0,0,26.88782982048528,45.430089061852506,1
C017212,2025-01-28 09:17:53.762851224,C017212_E03,104421.4,High,Maintenance,V025,139.79826745867334,3,3,0,1,0,0,68.36269794876236,120.64722880669471,0
C017213,2025-10-10 17:52:03.330179393,C017213_E03,14554.14,High,Services,V042,27.70092504983139,3,3,0,1,0,0,12.795031595045833,16.497163188624445,0
C017214,2025-11-27 11:24:22.454268299,C017214_E03,104468.9,High,Maintenance,V037,72.0729039634164,3,3,0,1,0,0,34.09703877565805,48.14033273113833,1
C017215,2025-09-24 11:38:15.522268732,C017215_E04,120287.49,Medium,Software,V008,212.13764507464776,4,4,1,1,0,0,64.46642421031324,135.42882610450388,0
C017216,2025-09-03 10:39:40.294492044,C017216_E04,17276.49,Medium,Services,V024,188.99452624779,4,3,0,1,1,1,62.072312392106106,119.83437149501138,1
C017217,2025-02-12 10:30:29.319380232,C017217_E03,13716.13,Medium,Software,V031,119.17481093895334,3,3,0,1,0,0,57.01560604161986,95.03084376125139,0
C017218,2025-02-20 17:32:24.169464291,C017218_E03,17713.91,High,IT Equipment,V018,53.70671374008083,3,3,0,1,0,0,25.55761918087611,45.31186325691805,0
C017219,2025-06-13 16:34:06.464232733,C017219_E04,45999.91,High,Office Supplies,V020,99.23512895353694,4,3,0,1,1,1,31.865717268654816,65.50307984004888,1
C017220,2025-06-30 15:00:30.535205018,C017220_E04,10469.39,Low,Software,V040,167.17514866806056,4,3,0,1,1,1,49.65683379292037,72.30978422844805,0
C017221,2025-09-16 08:48:30.669098147,C017221_E03,11472.5,Medium,Maintenance,V012,113.9751858605964,3,3,0,1,0,0,47.30776346198819,74.32625016436555,1
C017222,2025-05-06 11:15:10.450435743,C017222_E03,20384.72,Medium,Services,V014,117.41956956548417,3,3,0,1,0,0,57.909737423824446,91.25768355243612,0
C017223,2025-04-29 16:02:14.027514642,C017223_E03,29404.88,High,Software,V047,125.70389653184499,3,3,0,1,0,0,60.80088072973417,96.79129776805917,0
C017224,2025-05-05 11:13:05.222125918,C017224_E03,81101.55,Medium,Maintenance,V020,115.21811725719945,3,3,0,1,0,0,48.92997168299153,67.77148846184889,0
C017225,2026-01-02 15:54:26.964392344,C017225_E04,31912.48,Medium,Maintenance,V044,103.40749010898445,4,3,0,1,1,1,33.8383346448113,64.33028185558972,0
C017226,2025-04-29 11:57:58.778431259,C017226_E05,116169.42,Medium,IT Equipment,V015,190.96632734201637,5,4,1,1,1,1,47.16586489750486,114.64219003759305,1
C017227,2025-05-27 09:33:50.036079789,C017227_E04,170883.86,Medium,Maintenance,V039,139.89723224438583,4,4,1,1,0,0,40.133760496600274,66.69956507849555,1
C017228,2025-12-12 14:16:42.704984711,C017228_E04,76546.0,Low,IT Equipment,V035,95.77852916241973,4,4,1,1,0,0,24.950461924541205,47.64302165042028,0
C017229,2025-10-09 12:32:49.321982668,C017229_E03,36181.88,Low,Software,V034,52.213700550741116,3,3,0,1,0,0,23.552737338422084,27.634466159761114,0
C017230,2025-06-18 11:04:08.023990303,C017230_E03,48032.61,Low,Maintenance,V003,138.40222888619527,3,3,0,1,0,0,61.18632944668097,103.46877855582056,1
C017231,2025-05-09 10:42:53.401157886,C017231_E04,76789.38,High,IT Equipment,V022,47.548166988301666,4,4,1,1,0,0,15.020327787731944,25.782745062074724,0
C017232,2025-07-02 17:53:08.548019339,C017232_E03,50645.15,Medium,Software,V010,49.219041116483055,3,3,0,1,0,0,15.335338569509444,27.257993190530833,0
C017233,2025-11-14 13:51:29.129409820,C017233_E03,82812.11,Medium,Services,V014,74.19142483606112,3,3,0,1,0,0,26.808177621442226,30.010093690388057,0
C017234,2025-09-04 15:15:10.881757843,C017234_E03,81226.89,High,Software,V048,52.41968937717861,3,3,0,1,0,0,24.79975980089889,27.752185760740556,0
C017235,2025-11-06 13:42:43.979568595,C017235_E03,97134.6,High,Services,V048,49.04554988016528,3,3,0,1,0,0,22.86958868579417,25.47306317339778,0
C017236,2025-10-13 15:59:07.655628823,C017236_E03,54068.04,Medium,Services,V045,101.31879323022861,3,3,0,1,0,0,48.03679998683903,91.67059987284222,0
C017237,2025-10-31 14:58:24.569704383,C017237_E04,25128.91,High,Software,V018,73.30682491788416,4,4,1,1,0,0,23.188185413672873,41.47946750463473,0
C017238,2025-06-27 08:31:36.743148907,C017238_E04,5000.0,Low,Services,V029,93.86020643025194,4,4,1,1,0,0,30.413279813548332,42.988392716450555,0
C017239,2025-09-15 16:16:04.982979693,C017239_E04,131211.65,Low,Services,V031,289.4347174943592,4,4,1,1,0,0,89.62704226961334,162.65199833913334,1
C017240,2025-12-18 09:52:39.916527799,C017240_E03,33269.64,Low,Services,V024,139.87775459105526,3,3,0,1,0,0,35.77758612182403,52.62757034922333,0
C017241,2025-07-01 08:11:35.471414350,C017241_E03,59927.37,High,IT Equipment,V010,90.1931865039861,3,3,0,1,0,0,44.12156311354291,69.95497649874,0
C017242,2025-08-28 16:58:22.326359473,C017242_E03,65336.45,Medium,Services,V035,75.1395350998536,3,3,0,1,0,0,36.58566514750667,68.23342597936778,0
C017243,2025-06-27 09:37:48.245529597,C017243_E03,79001.12,Medium,Maintenance,V037,89.46340153599917,3,3,0,1,0,0,34.04383161314403,44.71300576774528,0
C017244,2025-10-30 08:40:38.114058507,C017244_E03,56295.05,High,Maintenance,V002,65.8439205718075,3,3,0,1,0,0,31.97876741699014,40.22467465406195,0
C017245,2025-07-30 11:51:45.825324446,C017245_E03,10447.19,Medium,Office Supplies,V026,120.6960625901239,3,3,0,1,0,0,57.39050908119139,111.2485904245489,0
C017246,2025-04-10 15:20:09.673691195,C017246_E03,29988.92,Medium,IT Equipment,V014,72.66935380310973,3,3,0,1,0,0,27.47783871623306,31.652437775765,0
C017247,2025-12-16 15:12:31.930675003,C017247_E03,12454.29,Medium,Office Supplies,V019,120.20886963194528,3,3,0,1,0,0,59.125339984429445,112.02127112186417,0
C017248,2025-04-01 15:37:45.927462112,C017248_E05,128666.53,Medium,IT Equipment,V028,287.7960909616978,5,4,1,1,1,1,67.09709666326701,100.43191137775582,1
C017249,2025-09-04 15:18:18.088732961,C017249_E04,130268.09,Medium,Services,V011,73.47169131471138,4,4,1,1,0,0,23.79809800846259,49.17125973382833,0
C017250,2025-01-17 10:18:46.093705634,C017250_E03,43177.06,Medium,Services,V048,46.81280380712056,3,3,0,1,0,0,22.470832527136942,22.908661657332498,0
C017251,2025-05-20 15:38:11.073444477,C017251_E03,64335.72,High,Office Supplies,V004,169.30307595679918,3,3,0,1,0,0,83.18527436443291,159.70870052436555,1
C017252,2025-10-01 14:41:12.300415638,C017252_E03,26144.04,Medium,IT Equipment,V024,52.020083448788334,3,3,0,1,0,0,24.364764666677086,25.83221362858778,0
C017253,2025-10-13 12:07:38.997001635,C017253_E03,70078.71,Low,Software,V045,118.7941658337875,3,3,0,1,0,0,58.56719624842875,66.67736337268111,0
C017254,2025-12-05 11:56:39.298501144,C017254_E03,73774.39,Low,Office Supplies,V024,96.27758291698444,3,3,0,1,0,0,47.54970746918805,71.014108605725,0
C017255,2025-11-07 14:09:15.187418437,C017255_E03,118705.64,Low,Office Supplies,V009,97.48755206067693,3,3,0,1,0,0,38.75556954202334,49.762013732295,1
C017256,2025-02-07 12:54:37.714496478,C017256_E03,50168.85,Low,Services,V035,69.743809582355,3,3,0,1,0,0,25.912654430374864,32.45639112822778,0
C017257,2025-02-07 12:34:23.957261735,C017257_E04,133513.31,Low,IT Equipment,V014,166.07332146159305,4,4,1,1,0,0,54.94808557227092,116.84053854669084,0
C017258,2025-01-16 14:10:33.447079650,C017258_E05,185685.99,Medium,IT Equipment,V046,198.00929085545835,5,4,1,1,1,1,48.14997896537423,101.09013475287055,1
C017259,2025-11-26 10:52:37.127336699,C017259_E03,18814.44,Medium,Maintenance,V017,144.5436464824164,3,3,0,1,0,0,70.32840391136722,116.40739825342138,0
C017260,2026-01-05 08:33:37.436635744,C017260_E04,131177.03,Medium,IT Equipment,V003,138.39373239881778,4,4,1,1,0,0,45.964577466272594,66.03189481242973,0
C017261,2025-03-19 09:39:04.446654958,C017261_E03,41351.58,Low,Services,V015,454.15123518193275,3,3,0,1,0,0,192.69997373137585,362.00732437255306,1
